"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"6.502636203866432","0.0","0.1537837837837838","0.0","1","12","false","v40960","17.0","0","1","0","0.9337031782666695","false","0","v40960","0","0.0"
"4.523725834797891","3.0681473096293144E-4","0.22105672105672106","0.0","2","9","false","v41840","65.5","0","2","0","0.957545471869905","false","0","v41840","16712","0.6201923076923077"
"1.8333333333333333","0.0","0.5454545454545455","0.0","1","2","false","v42022","6.0","0","1","0","0.8611111111111112","false","0","v42022","0","0.0"
"5.1282952548330405","0.0","0.19499657299520218","0.0","1","10","false","v42373","31.0","0","1","0","0.9502615029538188","false","0","v42373","0","0.0"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v42386","62.0","0","1","0","0.9513625680225295","false","0","v42386","0","0.0"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v42394","76.0","0","1","0","0.9540728820378174","false","0","v42394","0","0.0"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v42399","76.0","0","1","0","0.9540728820378174","false","0","v42399","0","0.0"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v42411","76.0","0","1","0","0.9540728820378174","false","0","v42411","0","0.0"
"6.710017574692443","0.029014744589387555","0.1490309062336302","0.0","2","11","false","v42548","17.5","0","2","0","0.931204607533826","false","0","v42548","2144168","0.532258064516129"
"5.507908611599297","0.0","0.18155711550733886","0.0","1","11","false","v42889","48.0","0","1","0","0.9456878480530206","false","0","v42889","0","0.0"
"5.047451669595782","0.022501921536491682","0.19811977715877438","0.0","5","9","false","v42967","8.2","0","5","0","0.9512355220530628","false","0","v42967","1466816","0.3130434782608696"
"4.8189806678383125","0.014412896361184124","0.20751276440554342","0.0","6","10","false","Ruminococcus_bicirculans","4.666666666666667","0","6","0","0.9539881847248396","false","0","Ruminococcus_bicirculans","857034","0.28205128205128205"
"6.502636203866432","0.0","0.1537837837837838","0.0","1","12","false","v43155","17.0","0","1","0","0.9337031782666695","false","0","v43155","0","0.0"
"5.212653778558876","0.0018064924211632731","0.1918408631153068","0.0","3","9","false","v43842","15.333333333333334","0","3","0","0.9492451351980858","false","0","v43842","215138","0.37719298245614036"
"7.413005272407733","0.0","0.13489805595068752","0.0","1","11","false","v44008","4.0","0","1","0","0.9227348762360514","false","0","v44008","0","0.0"
"6.414762741652021","0.017950043619327803","0.1558904109589041","0.0","4","10","false","Roseburia_hominis","2.0","0","4","0","0.9347618946788913","false","0","Roseburia_hominis","587884","0.3333333333333333"
"6.710017574692443","0.029014744589387555","0.1490309062336302","0.0","2","11","false","v45082","17.5","0","2","0","0.931204607533826","false","0","v45082","2144168","0.532258064516129"
"8.611599297012303","0.0","0.11612244897959183","0.0","1","13","false","v45094","28.0","0","1","0","0.9082939843733457","false","0","v45094","0","0.0"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v45322","62.0","0","1","0","0.9513625680225295","false","0","v45322","0","0.0"
"8.611599297012303","0.0","0.11612244897959183","0.0","1","13","false","v45358","28.0","0","1","0","0.9082939843733457","false","0","v45358","0","0.0"
"8.611599297012303","0.0","0.11612244897959183","0.0","1","13","false","v45617","28.0","0","1","0","0.9082939843733457","false","0","v45617","0","0.0"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v45987","62.0","0","1","0","0.9513625680225295","false","0","v45987","0","0.0"
"5.1810193321616875","0.0037841106277129266","0.19301221166892807","0.0","3","11","false","v46315","27.333333333333332","0","3","0","0.9496262731064857","false","0","v46315","361618","0.41798941798941797"
"1.0","0.0","1.0","0.0","1","1","false","v46338","1.0","0","1","0","1.0","false","0","v46338","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","Lachnospiraceae_bacterium_WCA3_601_WT_6H","1.0","0","1","0","1.0","false","0","Lachnospiraceae_bacterium_WCA3_601_WT_6H","0","0.0"
"8.115992970123022","0.0","0.12321351234300564","0.0","1","13","false","v46351","21.0","0","1","0","0.9142651449382769","false","0","v46351","0","0.0"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v47154","76.0","0","1","0","0.9540728820378174","false","0","v47154","0","0.0"
"5.507908611599297","0.0","0.18155711550733886","0.0","1","11","false","v47311","48.0","0","1","0","0.9456878480530206","false","0","v47311","0","0.0"
"5.820738137082601","0.0","0.17179951690821257","0.0","1","10","false","v00130","28.0","0","1","0","0.9419188176255109","false","0","v00130","0","0.0"
"5.8664323374340945","0.0","0.17046135410425406","0.0","1","10","false","v00470","33.0","0","1","0","0.9413682850911556","false","0","v00470","0","0.0"
"6.063268892794376","0.0","0.16492753623188405","0.0","1","11","false","v01289","9.0","0","1","0","0.9389967603277786","false","0","v01289","0","0.0"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v01492","55.0","0","1","0","0.9358206110911131","false","0","v01492","0","0.0"
"5.1282952548330405","0.0","0.19499657299520218","0.0","1","10","false","v01500","31.0","0","1","0","0.9502615029538188","false","0","v01500","0","0.0"
"6.080843585237258","0.0","0.1644508670520231","0.0","1","11","false","v01509","6.0","0","1","0","0.9387850170453342","false","0","v01509","0","0.0"
"3.725834797891037","0.04298455721382626","0.2683962264150943","0.0","4","8","false","v01522","67.25","0","4","0","0.9671586168928791","false","0","v01522","3330800","0.31698564593301437"
"5.205623901581722","6.295965387749005E-4","0.19209993247805537","0.0","2","9","false","v02086","27.0","0","2","0","0.9493298325110636","false","0","v02086","20850","0.6666666666666666"
"4.854130052724077","0.0","0.20601013758146272","0.0","1","9","false","v02464","48.0","0","1","0","0.9535646981599509","false","0","v02464","0","0.0"
"5.838312829525483","1.1017606268324855E-4","0.17128236002408187","0.0","2","10","false","v02757","29.5","0","2","0","0.9417070743430666","false","0","v02757","4878","0.7702702702702703"
"5.335676625659051","0.025746875480459747","0.18741765480895914","0.0","26","10","false","Clostridium_sp_AM22_11AC","2.1153846153846154","0","26","0","0.9477629322209753","false","0","Clostridium_sp_AM22_11AC","699214","0.2230769230769231"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v03920","55.0","0","1","0","0.9358206110911131","false","0","v03920","0","0.0"
"4.899824253075571","0.011121381232454585","0.20408895265423244","0.0","3","10","false","v03958","40.333333333333336","0","3","0","0.9530141656255956","false","0","v03958","575464","0.4229390681003584"
"4.242530755711775","0.041762517091856646","0.23570836785418392","0.0","3","9","false","v05093","53.666666666666664","0","3","0","0.9609333643890148","false","0","v05093","431706","0.41798941798941797"
"5.205623901581722","6.295965387749005E-4","0.19209993247805537","0.0","2","9","false","v05107","27.0","0","2","0","0.9493298325110636","false","0","v05107","20850","0.6666666666666666"
"4.956063268892795","0.002275711556339656","0.20177304964539006","0.0","2","10","false","v05501","45.0","0","2","0","0.9523365871217736","false","0","v05501","145702","0.5365853658536586"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v05824","76.0","0","1","0","0.9540728820378174","false","0","v05824","0","0.0"
"6.333919156414763","0.0","0.1578801331853496","0.0","1","11","false","v05971","26.0","0","1","0","0.9357359137781354","false","0","v05971","0","0.0"
"5.195079086115993","0.001044627200703515","0.19248985115020298","0.0","3","9","false","v06594","21.666666666666668","0","3","0","0.9494568784805302","false","0","v06594","27740","0.5040650406504065"
"4.963093145869947","0.009925789790014964","0.2014872521246459","0.0","11","9","false","Candidatus_Saccharibacteria_unclassified_SGB19850","3.0","0","11","0","0.9522518898087958","false","0","Candidatus_Saccharibacteria_unclassified_SGB19850","246316","0.3333333333333333"
"5.838312829525483","1.1017606268324855E-4","0.17128236002408187","0.0","2","10","false","v06650","29.5","0","2","0","0.9417070743430666","false","0","v06650","4878","0.7702702702702703"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v06779","55.0","0","1","0","0.9358206110911131","false","0","v06779","0","0.0"
"4.105448154657293","0.006066801842122627","0.2435787671232877","0.0","2","8","false","v06782","62.0","0","2","0","0.9625849619920808","false","0","v06782","372554","0.5304347826086957"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v06793","76.0","0","1","0","0.9540728820378174","false","0","v06793","0","0.0"
"4.674868189806678","0.00928475674672916","0.21390977443609024","0.0","2","10","false","v06794","54.5","0","2","0","0.9557244796408835","false","0","v06794","332408","0.5144230769230769"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v07485","55.0","0","1","0","0.9358206110911131","false","0","v07485","0","0.0"
"4.203866432337434","0.011826494360319977","0.23787625418060201","0.0","3","9","false","v08422","52.333333333333336","0","3","0","0.9613991996103923","false","0","v08422","1634370","0.4010416666666667"
"4.773286467486819","0.0012447766826913385","0.20949926362297497","0.0","2","9","false","v08469","28.5","0","2","0","0.954538717259195","false","0","v08469","55776","0.5188679245283019"
"4.203866432337434","0.01132372216844653","0.23787625418060201","0.0","5","9","false","v08484","36.0","0","5","0","0.9613991996103923","false","0","v08484","1124760","0.2777777777777778"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v08736","55.0","0","1","0","0.9358206110911131","false","0","v08736","0","0.0"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v08886","55.0","0","1","0","0.9358206110911131","false","0","v08886","0","0.0"
"5.507908611599297","0.0","0.18155711550733886","0.0","1","11","false","v09169","48.0","0","1","0","0.9456878480530206","false","0","v09169","0","0.0"
"5.507908611599297","0.0","0.18155711550733886","0.0","1","11","false","v09939","48.0","0","1","0","0.9456878480530206","false","0","v09939","0","0.0"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v09997","76.0","0","1","0","0.9540728820378174","false","0","v09997","0","0.0"
"5.1810193321616875","0.002925046070113372","0.19301221166892807","0.0","3","9","false","v10301","27.666666666666668","0","3","0","0.9496262731064857","false","0","v10301","82910","0.41025641025641024"
"5.838312829525483","1.1017606268324855E-4","0.17128236002408187","0.0","2","10","false","v11603","29.5","0","2","0","0.9417070743430666","false","0","v11603","4878","0.7702702702702703"
"5.838312829525483","1.1017606268324855E-4","0.17128236002408187","0.0","2","10","false","v11771","29.5","0","2","0","0.9417070743430666","false","0","v11771","4878","0.7702702702702703"
"4.81195079086116","0.0","0.20781592403214025","0.0","1","10","false","v11793","76.0","0","1","0","0.9540728820378174","false","0","v11793","0","0.0"
"5.820738137082601","0.0","0.17179951690821257","0.0","1","10","false","v13176","28.0","0","1","0","0.9419188176255109","false","0","v13176","0","0.0"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v13464","62.0","0","1","0","0.9513625680225295","false","0","v13464","0","0.0"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v13840","55.0","0","1","0","0.9358206110911131","false","0","v13840","0","0.0"
"1.5","0.0","0.6666666666666666","0.0","1","2","false","v13866","2.0","0","1","0","0.75","false","0","v13866","0","0.0"
"1.0","1.0","1.0","0.0","2","1","false","Clostridium_sp_AM33_3","1.0","0","2","0","1.0","false","0","Clostridium_sp_AM33_3","2","0.0"
"5.205623901581722","6.295965387749005E-4","0.19209993247805537","0.0","2","9","false","v13961","27.0","0","2","0","0.9493298325110636","false","0","v13961","20850","0.6666666666666666"
"3.813708260105448","0.06147987832801456","0.2622119815668203","0.0","4","8","false","v14237","55.0","0","4","0","0.9660999004806573","false","0","v14237","2954468","0.31213872832369943"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v14253","55.0","0","1","0","0.9358206110911131","false","0","v14253","0","0.0"
"5.507908611599297","0.0","0.18155711550733886","0.0","1","11","false","v14636","48.0","0","1","0","0.9456878480530206","false","0","v14636","0","0.0"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v15128","62.0","0","1","0","0.9513625680225295","false","0","v15128","0","0.0"
"4.565905096660808","0.0022085806498373744","0.21901462663587376","0.0","2","10","false","v15129","69.0","0","2","0","0.9570372879920384","false","0","v15129","25444","0.5573770491803278"
