name	SRR6066071	SRR6066072	SRR6066073	SRR6066074	SRR6066075	SRR6066076	SRR6066077	SRR6066078	SRR6066079	SRR6066080	SRR6066081	SRR6066082	SRR6066083	SRR6066084	SRR6066085	SRR6066086	SRR6066087	SRR6066088	SRR6066089	SRR6066090	SRR6066091	SRR6066092	SRR6066093	SRR6066094	SRR6066095	SRR6066096	SRR6066097	SRR6066098	SRR6066099	SRR6066100	SRR6066101	SRR6066102	SRR6066103	SRR6066104	SRR6066105	SRR6066106	SRR6066107	SRR6066108	SRR6066109	SRR6066110	SRR6066111	SRR6066112	SRR6066113	SRR6066114	SRR6066115	SRR6066116	SRR6066117	SRR6066137	SRR6066138	SRR6066139	SRR6066141	SRR6066142	SRR6066143	SRR6066144	SRR6066145	SRR6066146	SRR6066147	SRR6066148	SRR6066149	SRR6066150	SRR6066151	SRR6066152	SRR6066153	SRR6066154	SRR6066155	SRR6066156	SRR6066157	SRR6066168	SRR6066169	SRR6066170	SRR6066171	SRR6066172	SRR6066173	SRR6066174	SRR6066175	SRR6066176	SRR6066177
Enterocloster_citroniae	0	0.03833	0.10324	0.02491	0.08568	0	0.00573	0.0892	0	0.01497	0	0	0.02257	0	0	0	0	0.03061	0	0	0	0	0	0	0	0	0.00187	0.00602	0	0	0	0	0.00105	0	0	0.05078	0	0	0	0	0	0.02534	0	0.00869	0	0	0	0	0	0	0	0	0.03221	0.01388	0	0.03821	0	0	0.00462	0	0	0.00291	0	0.01385	0	0	0	0	0	0	0	0.00387	0	0	0.00421	0	0
Blautia_obeum	0	0.03643	0	0.00079	0.10303	0.01332	0	0	0.08959	0.055	0	0.00068	0.06496	0	0	0	0	0	0	0.02631	0.03624	0.0043	0.00072	0.23068	0.00883	0.06079	0.0018	0.03405	0	0.02776	0.01931	0	0.07588	0	0	0.02004	0.00593	0.00162	0.00559	0.00799	0.00241	0.0165	0	0.03927	0.12382	0	0.05465	0	0.04181	0	0	0	0	0	0	0.02253	0	0	0.0578	0.1071	0	0.12257	0.09511	0.03324	0.02031	0.10238	0.0044	0.03442	0.00779	0.00743	0.03743	0.02761	0.0351	0	0.04124	0.17244	0
Prevotella_colorans	0	0.03298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_bifidum	0	0.03183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19576	0	0	0	0	0	0.17222	0.00427	0	0.23644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07365	0	0	1.37645	0.0486	0	0	0	0	0	0	0	0	0.97834	0	0	0	0	0.15158	0	0	0	0	0.32581	0	0.07379	0	0	0	0	0	0	0
Eisenbergiella_tayi	0	0.03072	0	0	0	0	0	0	0	0	0	0	0.00227	0	0	0	0.00327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02699	0	0	0	0	0	0	0	0	0	0	0.84564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_WCA3_601_WT_6H	0	0.02726	0	0.0018	0	0	0	0	8.64062	0.02574	0	0	0.01578	0	0	0	0.04866	0	0	0.14454	0.6273	0.19663	0.52788	0.2247	0.25749	0	0.00687	0.07376	0	0.78053	0.0818	0	2.16487	0.03892	0	1.40034	0	0.05506	0	0.16316	0	0.00211	0	0	0.02513	0	0.0386	0	0	0	0	0	0	1.29014	0	0	0	0.0367	0.02017	0	0.41499	0	0.06102	0	0.25028	0.02344	0.01762	1.38132	0.02408	2.86285	0.08033	0.04023	0.09825	0.31634	0	0.16668	0
GGB9635_SGB15106	0	0.02299	0	0	0	0	0	0	0	0	0	0	0	0	0.01049	0	0	0.00217	0	0	0	0	0	0	0	0	0	0	0	0	0.1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319	0	0	0	0	0	0	0.99485	0	0.13273	0	0	0.14469	0	0	0	0	0	0.02038	0.74862	0	0.1771	0	0.18804	0.01624	0	0.77248	0	0	0	0
Campylobacter_hominis	0	0.01866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0	0	0	0	0	0	0	0	0	0	0.00231	0	0	0	0	0	0	0	0	0	0	0.00282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiales_bacterium_1_7_47FAA	0	0.01835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phocea_massiliensis	0	0.01759	0	0	0.00128	0	0.26381	0.05978	0.00395	0.01462	0	0	0.01467	0	0	0	0.01988	0	0	0	0	0	0	0	0	0	0.04564	0	0	0	0	0	0	0	0	0.02434	0.0421	0.00735	0	0	0	0	0	0.00121	0	0	0	0	0.01984	0	0	0	0	0.01059	0	0.00807	0	0	0	0	0	0.02118	0	0	0	0.00463	0	0	0	0	0	0	0	0	0.01057	0	0.02253
Candidatus_Avimicrobium_caecorum	0	0.01655	0	0	0	0	0	0.22257	0.05211	0.05413	0	0	0	0	0	0	0.10323	0	0	0.01248	0	0.02615	0	0	0.04957	0	0.14698	0.00319	0	0	0	0	0	0	0	0.0665	0	0.00764	0	0.00662	0	0	0	0	0.02373	0	0	0	0	0	0	0	0	0.08038	0	0	0	0	0.02309	0	0.0459	0.08562	0.00871	0	0	0.0343	0	0	0	0.06913	0	0.01651	0	0.03151	0.03875	0.01215	0
Clostridium_sp_AT4	0	0.01562	0	0.60124	0.76194	0	0.09277	0	0	0	0	0	0.0358	0.11296	0	0	0.06764	0.08416	6.64101	0.09399	0.00953	0	0	0.17224	0	0.03082	0	0.06719	3.70725	0.00867	0	0	0	0	0	0.09134	0.05774	0.27908	0.34076	0	0	0	0	0	0	0	0	0	0.08288	0.34104	0	0.03157	0	0	0	0	0	0	0	0.46715	0	0	0	0	0	0	0.19115	0	0.20769	0	0	0	0	0	0.02651	0	0.92153
Lacrimispora_celerecrescens	0	0.01293	0	0	0.01577	0.41344	0.00077	0	0.01847	0	0	0	0.00071	0	0	0	0	0	0	0	0	0	0.01389	0	0.01571	0	0	0.01521	0	0	0.08488	0	0	0	0	0	0	0.03543	1.35802	0.00703	0	0.01349	0	0.00463	0.015	0	0	0	0	0	0	0	0	0.01342	0	0	0	0	0	0	0	0.01011	0	0	0	0	0	0	0.01045	0.023	0.01524	0	0.09056	0	0	0.03505	0.00194
Streptococcus_salivarius	0	0.01173	0.10184	0.07723	0.01614	0	0	0	0	0.02159	0.02706	0.0208	0	0	0.05202	0	0	0.00748	0.06916	0.06239	0.01256	0.09046	0	0	0	0.14923	0	0.04105	0.03417	0.00287	0	1.19846	0.00986	0.05618	0	0	0.20299	0.0049	0.1365	0.56156	0	0	0	0.00439	0.09528	0	0	0.04065	0	0	0.05131	0	0	0	0	0.07105	0.11133	0.1987	0.01075	0.41408	0.48799	0	0.05612	0	0.0014	0.12955	0	0.0274	0.20076	0.00975	1.63513	0.00621	0.00485	0	0.00677	0.43053	0.07804
Veillonella_tobetsuensis	0	0.01112	0	0	0	0	0	0	0	0	0.00737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0.26712	0	0	0.04201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01982	0	0	0	0	0.00304	0.08297	0	0	0	0	0	0	0	0	0	0.01643	0	0	0	0	0.26752	0.00932
Alistipes_communis	0	0.01071	0	0	0	0	2.72802	0	0.23915	0.21708	0	0	0.25304	0	0	0	0.019	0	0	0	0.01945	0	0.01627	0	0.11846	0.0129	0	0.09912	0	0.01125	0.00516	0	0.02676	0	0	0	0.08435	0.10389	0	0.11435	0	0	0	0.24612	0.41787	0	0	0	0	0	0	0	0	0.00435	0	0.11891	0	0	0	0	0.06767	0.13793	0.18004	0.1851	0.09471	0.38847	0	0.03984	0	0.02717	0	0.04803	1.70368	0	0	0	0
GGB9557_SGB14966	0	0.01069	0	0	0	0	0.04136	0.01916	0	0	0	0	0	0.00189	0	0	0	0	0	0	0	0	0.01186	0	0	0	0.05584	0.00389	0	0	0.00217	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00534	0	0	0	0	0	0	0	0	0	0	0.01226	0	0	0	0	0	0.00042	0	0	0	0.0113	0	0	0	0	0	0.008	0.00659	0.0066	0	0	0
Blautia_stercoris	0	0.00744	0	0	0.07265	0	0.00182	0	0.08729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01858	0	0.01124	0	0	0.01456	0	0	0.09442	0	0	0	0.01071	0	0	0	0	0	0	0	0	0.01022	0	0	0	0	0	0	0	0	0	0	0.0524	0.00331	0.1307	0	0.02225	0	0.01287	0	0	0	0	0	0	0.26983	0	0	0.00042	0	0	0
Lachnospira_eligens	0	0.00708	0	0	0	0	0.15595	0	1.19665	0.05943	0	0	0.09716	0.01245	0.04639	0	0.11969	0	0	0	0.27441	0.35811	0.00089	0	0	0.08466	0.0923	0	0	0.26195	0.45064	0	0.29756	0.20207	0	0.74218	0	0.23849	0	0	0.45543	0	0	0.09289	0.9108	0	0	0	0	0	0	0	0	1.17981	0	0	0	0.18207	4.59075	0.04425	0.41863	1.50008	0.18987	0	0.86802	0	0.02474	0.40585	0.11983	4.98568	3.69167	0.00049	0.27962	3.06429	0.76571	3.86663	0.58547
GGB58158_SGB79798	0	0.00656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281	0	0	0	0	0	0	0.00372	0	0	0	0
Parabacteroides_bouchesdurhonensis	0	0.00621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00314	0	0
Leclercia_adecarboxylata	0	0.00489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tyzzerella_nexilis	0	0.00487	0	0	0	0	0.03917	0	0	0	0.59727	0	0.07208	0.05662	0	0	0	0	0	0	0	0	0	0	0.00452	0	0	0	0	0	0	0.35801	0	0	0	0.26237	0	0.17605	0	0	0	0.45953	0	0	0	0	0	0	0	0	0	0	0.46606	0	0	0	0	0	0	0.13356	0	0	0	0	0	0.00829	0	0	0	0	0	0	0	0	0	0	0.29826
Senegalimassilia_anaerobia	0	0.00452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06538	0	0	0	0	0	0	0	0	0	0.00088	0	0	0	0	0	0	0	0	0
Porphyromonas_SGB1977	0	0.00392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9581_SGB14999	0	0.00387	0	0	0	0	0.09113	0.22552	0.02229	0.02878	0.15112	0	0.02176	0.00929	0	0	0.0596	0.02412	0	0.01115	0	0	0.01909	0	0.03674	0.03212	0.02326	0.00419	0	0	0	0	0.04795	0	0	0.01079	0.02053	0.01624	0	0.00607	0	0	0	0.03439	0	0	0	0	0	0	0	0	0	0.03794	0	0	0	0	0.0162	0	0	0.0086	0	0.07201	0	0.01198	0	0	0	0.00385	0	0.01646	0.01764	0.00673	0.02448	0.00497	0.00883
Harryflintia_acetispora	0	0.00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9632_SGB15089	0	0.00248	0	0	0	0	0.96713	0	0.01064	0.09961	0	0	0.18687	0.00697	0	0	0.44245	0.46329	0	0.20379	0.03908	0.03308	0.04444	0	0.32962	0.0988	0.38327	0.03267	0	0.04743	0	0	0.49978	0	0	0	0.19836	0.00256	0	0.58105	0.08237	0	0	0.60213	0.16057	0	0.0206	0	0.91134	0	0	0	0	0.03065	0	0	0	0	0.06284	0	0.04857	0.41793	0.12705	0	0.02172	0.38294	0	0.05085	0	0.04954	0.00468	0.26281	0.05713	0.12305	0.80892	0.02121	0.01849
Clostridiaceae_bacterium_NSJ_31	0	0.00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacteriaceae_bacterium	0	0.00212	0	0	0	0	0	0	1.47582	0	0	0.00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00605	0	0.00875	0	0	0	0	0.00877	0	0	0	0.00032	0.0449	0	0	0	0	0	0	0.04453	0	0.00361	0	0
Dorea_sp_AF36_15AT	0	0.00205	0	0	0.01106	0	0.01684	0	0.00714	0	0	0	0.00997	0	0.01593	0	0	0.02173	0	0	0	0	0.00305	0.11804	0	0	0	0	0.01278	0	0	0	0	0	0	0.01967	0	0	0	0	0	0	0	0.00589	0.00473	0	0	0	0	0.0113	0	0	0	0.0358	0	0	0	0	0	0	0	0.04895	0	0	0	0	0	0	0	0.01528	0.00119	0.01854	0.00728	0	0	0	0
Enterocloster_bolteae	0	0.0018	2.41673	0.19249	0.08832	0	0.1392	0.8105	0	0	0	0	0.01337	0.18396	0.03734	0	0.49568	0.04796	0.95224	0.00068	0	0	0	0	0	0.02783	0	0	0.18574	0	0	0	0	0	5.34463	0.01947	0.01859	0.01876	0.01564	0	0	0.24954	6.05524	0	0	0	0	3.64765	0.21057	0	0	2.27313	0.16335	0.14095	0.129	0.12124	2.65015	0	0	0	0	0.00544	0	0.04114	0	0	0	0	0	0	0	0.04582	0	0	0	0	0.04924
Blautia_schinkii	0	0.00133	0	0	0	0	0	0	0	0	0	0	0	0	0.00853	0	0	0	0	0	0	0	0.01506	0	0	0	0	0	0	0	0.01748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294	0	0	0	0	0.03622	0
Faecalicatena_contorta	0	0.0013	0	0	0.01456	0	0.00399	0	0	0	0	0	0.0002	0.00039	0	0	0.00258	0	0	0	0	0	0	0	0	0	0.00305	0	0	0	0	0	0	0	0	0	0.00021	0	0	0	0	0	0.21197	0	0	0	0	0	0	0.27069	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188	0	0	0	0	0	0	0	0.00378	0	0	0	0	0
GGB58233_SGB79883	0	0.0011	0	0	0	0	0	0.00209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_SGB4421	0	0.00084	0	0	0	0	0	0	0	0	0	0	0.02547	0	0	0	0.26005	0.42067	0	0	0.14404	0	0	0	0.2036	0	0	0	0	0.15225	0	0	0.14547	0	0	0	1.08948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03463	0	0	0.19824	0.10528	0	0	0	0	0	0.42917	0	0	0	0	0	0	0.14966	0	0
Blautia_SGB4815	0	0.00069	0	0	0	0	0	0	0	0	0	0	0.00795	0	0.00231	0	0	0	0	0	0	0.02327	0	0	0.00233	0.01037	0	0	0	0	0.05488	0	0	0	0	0	0.03101	0	0	0	0	0	0	0	0.01987	0	0	0	0	0	0	0	0	0	0	0.03398	0	0	0	0	0	0.02467	0.01869	0	0	0.00776	0	0	0	0.0126	0	0	0.03059	0	0.19593	0	0
GGB3571_SGB4778	0	0.00069	0	0	0	0	0	0	0.01516	0.01003	0	0	0.01685	0	0	0	0	0	0	0.01276	0	0.00103	0.08646	0.00372	0.00648	0	0.01328	0	0	0	0.02083	0	0.00172	0	0	0	0.01267	0.03285	0	0.02847	0	0	0	0	0.00774	0	0	0	0	0	0	0	0	0.00351	0	0	0	0	0.01148	0	0.02556	0.01049	0.00349	0	0.05094	0.02121	0	0.01413	0	0.04186	0.00193	0.02228	0.01771	0.01996	0.02389	0.00297	0
Phocaeicola_massiliensis	0	0	11.73063	0	0	0	0	0	0	0	0	0	0.82134	0	0	1.08112	0	0	0	0	0	0	2.91153	0.69266	0	0	0	0	0	0	1.71165	0	0	0	4.95032	0	7.34588	0	0	0	1.25731	4.20946	0	0	0	0	0	0	10.13617	0.00038	0	0	0	0.3287	0	0	0	0	0	1.52929	1.77541	0	0.48338	0	0.29947	0	1.91672	0	0	0	2.97614	2.93247	0	0.21565	0	0	13.67843
Ruminococcus_gnavus	0	0	4.27598	8.74232	0.32874	0	0.19253	4.83485	0	0.01556	0.30743	0.02788	0	0.16781	0	0	1.08565	0.03203	0.53911	0.72029	0	0	0	0.01206	0	0.38054	0	0.0822	2.32683	0	0	8.2865	0	0	1.63056	3.70358	0.78857	0.58518	1.31251	0	0	1.04888	0	0.07625	0	0	0.16741	13.06688	0.08704	2.60665	0	0.107	6.66137	0	17.39272	0	2.33229	0	0	0.16169	0	0	0	0.06866	0	0.03026	0.08989	0	0.22785	0	0.19173	0	0	0	0.06161	0.12789	1.88929
Dialister_hominis	0	0	2.42582	0	0	0	0	0	1.28371	0	0	0	0	1.2064	0	0	0	0	0	0	2.18138	3.06733	0	0	0	0.57712	0	0	0	2.35342	0	0	3.25191	0	0	0	0	0	0	0	3.3645	0.07618	0	0	0	0	0	0	0.05861	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81992	0	2.69586	0	0	0	0	1.66989	1.06415	0.28811	0	0	1.914	0.58467	0
Bifidobacterium_dentium	0	0	0.73923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04764	0	0	0.00742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera_micronuciformis	0	0	0.72747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03947	0
Blautia_hansenii	0	0	0.498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05614
Erysipelatoclostridium_ramosum	0	0	0.44971	0	0.05247	0.01472	0	0	0	0	0.02536	0	0	0	0	0.03156	0	0	0.11478	0	0	0	0	0	0	0	0	0	0	0	0	0.03957	0	0	0.00044	0	0	0.00824	1.03481	0	0	0	0.20655	0	0	4.97466	0.00994	1.49125	0.08809	0	0	0	0.03373	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01593
Enterocloster_clostridioformis	0	0	0.22498	0.00476	0.06818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03086	0	0	0	0	0	0	0	0	0	0	0	0	0.01461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_parasanguinis	0	0	0.08453	0	0	0	0	0.0017	0.08655	0.00953	0	0.04152	0	0.05905	0	0	0	0	0.03525	0	0	0.02407	0	0	0	0.31338	0	0.01036	0.03983	0	0	0.07672	0	0.02576	0.02231	0	0.02152	0	0.00208	0.05209	0	0	0	0	0	0.25955	0.06006	0.00696	0.02617	0	0	0	0	0	0.0653	0.02846	0	0	0	0.00052	0.00848	0.00151	0.02121	0	0.01415	0	0	0	0.01087	0	0.19351	0	0	0	0	0.17061	0.00057
Proteus_mirabilis	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scardovia_wiggsiae	0	0	0.02374	0	0.00446	0	0	0.00792	0	0	0	0	0	0.00483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0	0.10046	0	0.02622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_S6_Spd3	0	0	0.01348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0.00265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citrobacter_freundii	0	0	0.01287	0	0	0	0	0	0	0	0.01714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03172	0	0	0	0	0.15712	0	0	0.20347	0	0	0.06237	0.07901	0.27483	0	0	0	0	0.01225	0	0	0	0	0	0.03621
Actinomyces_bouchesdurhonensis	0	0	0.00151	0	0	0	0	0	0.00839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_stercoris	0	0	0	24.56725	1.49962	15.79542	0	0	3.81226	0	0	0	4.22813	18.19575	0.27252	44.53872	3.45683	0	25.49481	4.0459	3.1858	0	0.94513	0.22897	2.37479	0	0.53644	9.32482	15.62741	3.24412	0.01699	0.01252	0.53891	0.98015	6.19786	9.03972	1.03737	0	0	0	0.52317	0.03164	0	0	1.21233	0	0.03003	0	3.02273	3.85687	0.20809	63.06186	14.70498	0	0	0	0	0	0	3.26128	0.70397	0	0.55602	1.50703	0	2.56891	0.61844	0.03328	0.94775	0	5.11732	6.45165	0.16231	1.05385	0	0.6165	0.45167
Lachnospira_SGB5077	0	0	0	8.81978	0	0	0	0	0.00206	0	0	0	0	0	0	0	0	0	0	0	0	0.03743	0	0.99347	0	0.29915	0	0.09936	0	0	0	0	0.00496	0	0	0	0	0	0	0	0.05331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13737	0	0	0.01951	0	0	0	0	0	0	0	0.25456	0	0	0	0	1.8768	0	0	0
Bacteroides_fragilis	0	0	0	1.32717	2.08782	0	0	0	0	3.63137	7.15903	0.07025	0	0.14	0.13345	0	0	0	1.33778	0.60037	0.0317	0	0.04834	0	0.01311	3.97071	0	0.41908	0.62245	0.03653	0.01278	0	0	0.02617	0	0.52325	0	1.28527	0	0.4116	0.05482	0	0	2.68671	0.0383	0	0	0	0	0	0	0.89149	0.00988	0	0.00463	0.04832	0	0.15214	2.57157	0.11013	0	0.44215	0	0.39422	0	0.9611	0.07522	0	0.17996	0	0	0	0.20567	0	0.77946	1.51798	0
Streptococcus_gallolyticus	0	0	0	0.51055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05592	0
Bacteroides_salyersiae	0	0	0	0.46624	0	0	0	2.95165	0	0	0	0	0	0	0	0.09521	2.24182	0.10682	0.26844	0.62004	0	0	0	0.05646	0	0.06838	0	0.15262	0.24192	0	0.17851	0.00904	0	0	0	0	0	0	0	0.69619	0	0.34813	0	0	0	0	0	0	0	0.75962	0	0	0	0	0	1.37691	1.54628	0	0	0	0	0	0	0	0	0.23801	0	0.00275	0	0.16361	0.00889	0.42073	0	0	0.05492	0.01913	0
Streptococcus_thermophilus	0	0	0	0.4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01904	0	0	0	0	0	0	0	0	0	0.0152	0.36932	0	0	0.98083	0	0	0	0	0	0	0	0.05033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthella_lenta	0	0	0	0.29132	0.01228	0	0.02411	0.1965	0	0	0.05444	0	0	0.04737	0.04251	0	0	0.02089	0.01161	0.00546	0	0	0	0.04399	0	0	0.12043	0	0	0	0	0.06193	0	0.03977	0	0.0013	0.02889	0.00406	0	0	0	0.01562	0.03615	0.1163	0	0	0	0.01123	0	0.03973	0	0	0	0	0	0	0	0	0.04454	0	0	0	0	0.02626	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_sp_AF19_10LB	0	0	0	0.27141	0	0	0	0	0.02072	0	0	0.00408	0	0.02133	0	0	0.0358	0	0	0.35778	0.01761	0	0.03154	0.23081	0	0	0	0	0	0.0252	0.24019	0	0.00112	0.02025	0	0.09904	0	0.02403	0	0	0	0.00443	0	0.0846	0	0	0	0	0	0	0	0.01284	0	0	0	0	0	0	0.07996	0	0	0.05739	0	0.0586	0	0	0	0	0	0.01684	0.01744	0	0.04815	0	0	0	0
Anaerostipes_hadrus	0	0	0	0.24616	3.42344	0	0.03638	0	0.11777	0.00067	0.62186	0.01238	0.18547	0.01324	1.11354	0	0	0	0	0.09125	0.1259	0.00593	0	0.04402	0.0005	0.27154	0.01473	0.09729	0.33527	0.11077	0.05856	0	0.01156	0.37594	0	0.03889	0.0948	0.03363	0	0.00117	0.01235	0	0	0.05504	0	0	0.0088	0	0.11877	0	0.0353	0	0.20827	0	0	0.23009	0	0.00585	0.01479	0.08991	0	0.22952	0	0.00995	0.00333	0.31788	0	0	0.02062	0	0.09331	0	0.08754	0.01359	0.00432	0.09113	0.18361
