name	SRR6066071	SRR6066072	SRR6066073	SRR6066074	SRR6066075	SRR6066076	SRR6066077	SRR6066078	SRR6066079	SRR6066080	SRR6066081	SRR6066082	SRR6066083	SRR6066084	SRR6066085	SRR6066086	SRR6066087	SRR6066088	SRR6066089	SRR6066090	SRR6066091	SRR6066092	SRR6066093	SRR6066094	SRR6066095	SRR6066096	SRR6066097	SRR6066098	SRR6066099	SRR6066100	SRR6066101	SRR6066102	SRR6066103	SRR6066104	SRR6066105	SRR6066106	SRR6066107	SRR6066108	SRR6066109	SRR6066110	SRR6066111	SRR6066112	SRR6066113	SRR6066114	SRR6066115	SRR6066116	SRR6066117	SRR6066137	SRR6066138	SRR6066139	SRR6066141	SRR6066142	SRR6066143	SRR6066144	SRR6066145	SRR6066146	SRR6066147	SRR6066148	SRR6066149	SRR6066150	SRR6066151	SRR6066152	SRR6066153	SRR6066154	SRR6066155	SRR6066156	SRR6066157	SRR6066168	SRR6066169	SRR6066170	SRR6066171	SRR6066172	SRR6066173	SRR6066174	SRR6066175	SRR6066176	SRR6066177
v00095	0.00741000251120708	1.10646445299915	0	0	0.0663503347309617	0	0.00616875153390178	0	0	0.0267889031041873	0	0.198526278885312	0.00569219956640784	0	1.08782267812335	0	0.43230552005513	0.459445831830376	0.00343754222146009	0.0344908457246851	0	0.822941629653326	0.0120815872807249	0	0.237280015508511	0.0229674250687845	0	0.0114794119299918	0	0	0.00708100228029739	0	0.33021068264979	0.787485150530319	0.00985111268958343	0	0.0160755981039785	0	0	0.562285580204603	0.9843169853963	0.682487998591052	0	0	0.252871055668536	0.238501951809646	0.786663099842925	0	0	0.489026678346582	1.43578091759077	0	0.0617490853196059	0.478258943032611	0.00325935054820677	0.00574804728507088	0.15083441988938	0.956187976786205	0.00823458690235042	0	0	0.220147886384061	0.638011421908799	0.00623241714403595	0.442921892781774	0.0152932070115836	0.952708200167609	1.07502507156975	1.00076971349736	0.102198747253711	0.00449268590889236	0	0.0171637435098729	0.586491346254646	0.0550809396384538	0	0.0257743321834082
v00115	0.00247608863537173	0	0	0	0	0	0.0116390879064845	0	0.0233363652587099	0.0108942571450396	0	0	0	0.00362733754370518	0	0	0	0.0062847790486822	0	0	0	0.0036158120650962	0	0	0	0	0.00480570670157824	0	0	0	0.0302361662048863	0	0.00447085053517092	0	0	0.0413072470110525	0.00646357511904037	0	0	0	0	0.0029468658849968	0	0.0235673934458308	0.0281578105201745	0	0	0	0	0	0	0	0	0	0	0.00377072064285911	0	0	0.009372183641247	0	0.00642033722198085	0	0.00248846004908059	0	0.0161900602799498	0.0322380574199645	0	0	0	0.0123143390356422	0	0.0568820760140527	0	0.00264360102718458	0.0135592333469624	0	0
v00116	0.00370018081813287	0	0	0.0188212016336395	0	0	0	0	0	0	0	0	0	0	0	0.0184669879335633	0.00478558301019597	0	0	0.0271355295409074	0.00484241629842719	0	0.00414007437873869	0	0	0	0	0	0	0.00586001087649832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00451024843410539	0	0	0	0	0.0464734115488397	0	0.00730158321001431	0	0	0.0234307570801809	0	0
v00117	0.00619259116543084	0	0	0	0	0.071198340752687	0.014422714802639	0	0.00345978308859071	0	0.00535877007315199	0	0	0.356200652402082	0.0204677110610058	0	0	0.00315410609782836	0	0.00692946882960513	0.0198461878752899	0.0024163456227711	0.00351769505458527	0.0168512465805951	0.00489403476276209	0.0547641939883351	0.0133584881357653	0.0039674478890362	0.0113529336848236	0.0225015785097916	0	0.509528074482274	0	0.0146852904133289	0	0	0.00697948253175304	0	1.01817008937299	0.002540065296003	0	0	0	0.00316057907910004	0	0	0	0	0.0422767974560287	0	0	0	0	0	0	0	0	0.01964241559201	0	0.0151622796446335	0	0	0.00492411286597999	0.00417096575522417	0	0	0	0	0	0.00443381578797225	0.00662654859456299	0.00909910141017607	0.0333418646509319	0	0	0.0356913319195203	0.00349856490283865
v00121	0.0124212898476767	0.0032978205074532	0	0.0112909510542675	0	0.0050218888714095	0.00553345049525486	0	0.00501203397083323	0	0	0	0	0	0	0	0	0	0	0.00405592463598116	0.00701226590218923	0	0	0.057890488726071	0	0.00464396801132875	0	0.00342831269545747	0.0233767724953817	0.00693553969730595	0	0	0	0.0183192153050977	0	0.00653713789913036	0	0	0	0.00265754644044166	0	0	0	0	0	0	0	0	0	0	0.00507512933003754	0	0	0	0	0	0	0.00374057578309841	0	0.0256257406393223	0.00563192985842159	0	0.00581235390505102	0	0	0.00700682755840759	0	0	0	0.00327450721562843	0.00460780146938364	0	0	0	0	0.00332237404330254	0
v00122	0.060566576826798	0.0325161415935449	0	0.0305360166751189	0.201387594748392	0	0.156609578691759	0.0142924857746676	0.10869502525904	0.308868742345236	0.0331437308612706	0.116124675759783	0.160767976666441	0.0747173042036426	0	0.14094655123772	0.032933248258725	0.0179409565594457	0.0894492981839592	0.185268175815308	0.0181436205323683	0.00442749393236906	0.219745094601645	0.0416547852008358	0.0274767340857272	0.146888866289845	0.0723664563588416	0.227902601254293	0.0798465877865409	0.0190702425437052	0.0685067000085384	0	0.01898794851366	0	0.0763380463799277	0.228797811845752	0.216236200537801	0.120013770985009	0.00526681807765999	0.0244682062216476	0.0123580737763405	0.0397097546454852	0.0731746467511525	0.0654473046942539	0.0123711488731311	1.96245703929145	0	0.149239997794314	0.0836172854943577	0.0187263713992107	0	0.151968745231928	0.0999910042198226	0.0115638701248242	0.138105269183835	0.0878419364221468	0.021695565442848	0	0.0266420573791591	0.0318703149154344	0.0281454120828203	0.139241309892559	0.0142965226932435	0.0997512615544163	0.0133614261166592	0.127026793073867	0	0.00478358436742299	0.00655396786772881	0.0434671823572436	0.0560427427719799	0.0615658686583673	0.100917452544341	0.00563987010649539	0.234510858085554	0.0484743715625643	0.132519898725462
v00130	0.0168384002127909	0.0073520716653939	0	0.137493242344058	0	0	0	0	0	0.0146463033920902	0	0	0	0	0	0	0	0	0	0	0.109034511304096	0.00352451206055718	0	0.0784566940544433	0.00761987969407137	0.0914172491736651	0.0139066985317413	0.0675828544521953	0.0431221528937893	0.1113221804256	0.0108763717018241	0	0.00488757390317511	0	0	0.0239567968273382	0	0.0374272812851112	0	0.00498820331708317	0.00768304751886297	0	0	0.0711986771787942	0.0105625782850639	0	0	0	0.0129936625894385	0	0	0	0	0	0	0	0	0.00464690728887931	0.0927424274689083	0.0449561314864527	0.00974641189641167	0.0149748487818356	0.0109730696233986	0	0.053552025671128	0.00979839605297899	0.00801413698273994	0	0.00304975531821721	0	0	0	0.00692747643403791	0.0345780999390896	0	0.0597776546391751	0.16582788467528
v00132	0.0260359064575788	0	0	0.0891407276700663	0.00394841758363521	0.0168897688505279	0.0262251923966889	0.0124302243067917	0.0224442508783839	0.107715847479057	0.0232232197870914	0.00438525381673104	0.0194043350391348	0.0064209852183348	0	0.0998863430968044	0.00641394609370483	0.00278680616726183	0.025645973592571	0.04508834613762	0.0130791946679864	0	0.0283820808778497	0	0.122260857690196	0.0132288438760551	0	0.0353117689988054	0.14736002621563	0.0140181919084351	0.0112052842863425	0.0283567238013891	0.00510558920733074	0.0082142539209486	0.0119758181457893	0.0485156162693657	0.0537052894181372	0.0633474042906375	0.00948749082928616	0.0246608875634179	0.0090181164832438	0.00413984302093119	0.4271989872813	0.0222195954810991	0.0247349619948719	0	0	0.126620077459737	0	0.0125801987166591	0	0	0.0073770109929216	0.0158869662260764	0.170066306527537	0.0184829344255962	0.520571823731858	0	0.0084566262351431	0	0.0114332476853854	0.0103331058630319	0.00713873439912572	0.0262252755485382	0	0.00966593626130965	0.00557702712233803	0	0	0.00482317747794424	0.00757049345049931	0.00403674618448388	0.012106503828719	0.00672150965375993	0.0394920457080314	0.00371104279448506	0.0118374358533936
v00135	0.133995184490206	0	0.218214748889432	0.12278736947535	0.0758701379354663	0.26671323334373	0.235287142807918	0.0890113727472135	0.0509052674453569	0.171540231039176	0	0	0.0420002331194345	0.0332472118668664	0.0274913202926525	0.0834840847071262	0.0882282416343165	0.0449133417897931	0.022572141736025	0.149249217577472	0.105968615156755	0	0.0717824254901324	0.0321552383228385	0.0241388949295941	0.215398131684662	0	0.174720370918223	0.311930717855166	0.111509929555416	0.0080381863233043	0	0.0641459495758825	0	0.141449731228811	0.108730785591697	0.0566786381133241	0	0.12779717179848	0.0352293134861758	0.0483502085177004	0	0	0	0.0178007674374378	0	0.00322203628938426	0	0.121274518483365	0.102853946142917	0.00403536694635044	0.0581419595474836	0.172944765350756	0.0594859078301768	0.308582761806694	0.0893783612115511	0	0.00479804836570514	0.0056529792110451	0.0622804138420777	0.0133075419639271	0.12707798441222	0.0312965566487813	0.0970848084976333	0.0110123535094522	0.0256354874585355	0.0306477025202761	0.00630215194702992	0.00508157763672483	0	0.0522607458175577	0.0853215501596546	0.0471802265158564	0.0265910976334808	0.0739084663918444	0.00981294003843953	0.268536313559574
v00165	0.112706484227626	0.0172620310574964	0	0	0	0	0.0132178206946363	0	0	0	0	0	0.0504973540098675	0	0	0.00860329920483413	0	0	0	0	0	0.139612940591401	0.234637439325403	0.0123081402472697	0	0	0.0481518130224142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45911987235772	0.323771706174512	0.00282421041630312	0.00667851643272545	0	0.159654601147055	0.0122779763713877	0.00724120154494043	0.0124468969223047	0.0126580696628407	0	0	0.0320276666756478	0.194209046382453	0	0	0.560222016138964	0	0.0253753318414761	0	0.0137405346855029	0.00617496043915091	0.0399282136842163	0.0867213400558461	0.0173759717047334	0	0	0	0.0165975954524565	0	0	0	0	0	0	0
